id,code,gather_name,name,period,alias_name,city,city_id,district,district_id,zone,block_id,address,geo_point,geo_fence,is_within,status,created_at,updated_at,deleted_at,distance,geo_point_address,geo_point_name,address_point,name_point,confidence,construction_confidence,nearest,recover,community_type,mark_status,sync_tag,clean_status,is_residential,longitude,latitude,geo_point_name_longitude,geo_point_name_latitude,cre_ts,cre_user,upd_ts,upd_user
19717,31011502226,江临天下-菊园,江临天下,二期,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路233弄,POINT(121.518117 31.232224),"MULTIPOLYGON(((121.51661 31.232183,121.519063 31.233395,121.519844 31.231898,121.517688 31.230971,121.516628 31.232168,121.516628 31.232183,121.51661 31.232183)))",1,1,1505902058,1537235008,0,0,POINT(121.51804635181 31.2320137899),POINT(121.518233 31.232157),福康北路90号,江临天下,1199,1030,-1,0,,1,1,6,1,121.518117,31.232224,121.518233,31.232157,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19742,31011502231,,崂山东路310弄,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山路310弄,POINT(121.526903 31.239881),"MULTIPOLYGON(((121.526741 31.239823,121.526961 31.239356,121.527496 31.239564,121.527262 31.239997,121.526741 31.239823)))",1,0,1505902058,1526972041,1526972041,0,POINT(121.52704383999 31.2393404732),null,崂山路300号,乳山四村,1026,1026,-1,0,,1,1,2,1,121.526903,31.239881,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
19931,31011502253,,东园二村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东园二村,POINT(121.5180057 31.23760155),"MULTIPOLYGON(((121.51689 31.237637,121.518215 31.238096,121.518359 31.237583,121.518404 31.237027,121.518395 31.236857,121.517465 31.236637,121.51689 31.237637)))",1,1,1505902058,1537235009,0,0,POINT(121.51747817987 31.237527858888),POINT(121.517438 31.236816),东昌路460号,东园一村,1195,1026,-1,0,,1,1,2,1,121.5180057,31.23760155,121.517438,31.236816,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20177,31011502295,,南泉北路101弄,,南泉北路101弄(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,南泉北路101弄6号,POINT(121.521848 31.243705),"MULTIPOLYGON(((121.521075 31.244654,121.521794 31.243006,121.522064 31.243107,121.52192 31.243361,121.522311 31.243554,121.522311 31.243763,121.521695 31.24489,121.521075 31.244654)))",1,1,1505902058,1539073082,0,0,POINT(121.52174862545 31.243143914506),POINT(121.521817 31.243566),,,10,128,-1,0,,1,1,2,1,121.521848,31.243705,121.521817,31.243566,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20245,31011502309,,浦东大道417号,,浦东大道409-431号(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道417号,POINT(121.524763 31.246276),"MULTIPOLYGON(((121.524687 31.246307,121.524705 31.246203,121.524907 31.246264,121.524871 31.246353,121.524687 31.246307)))",1,1,1505902058,1537235009,0,0,null,null,,,10,1026,-1,0,,1,1,2,1,121.524763,31.246276,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20275,31011502313,,陆家嘴和颐酒店,,乐舒酒店(链家),上海市,1,浦东新区,310115,陆家嘴,1000904,潍坊西路73号,POINT(121.5231408 31.22931467),"MULTIPOLYGON(((121.523491 31.229052,121.523424 31.228952,121.523491 31.228744,121.524116 31.228886,121.524219 31.228952,121.524205 31.229068,121.524129 31.229311,121.523954 31.229269,121.523887 31.229164,121.523491 31.229052)))",1,1,1505902058,1537235009,0,0,null,null,,,10,2,-1,0,,1,1,2,0,121.5231408,31.22931467,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20580,31011502360,,众盛公寓,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦电路53弄,POINT(121.5224762 31.22286251),"MULTIPOLYGON(((121.521111 31.222245,121.52218 31.222453,121.522144 31.222615,121.52262 31.222747,121.522898 31.221936,121.523662 31.22199,121.523707 31.221735,121.522629 31.221434,121.522728 31.220909,121.521937 31.220955,121.521587 31.220994,121.521488 31.22104,121.521111 31.222245)))",1,1,1505902058,1537235010,0,0,null,null,,,1195,1026,-1,0,,1,1,2,1,121.5224762,31.22286251,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20674,31011502369,,港务大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,丰和路1号,POINT(121.5043096 31.24606227),"MULTIPOLYGON(((121.504402 31.24636,121.505039 31.246699,121.505336 31.246468,121.505318 31.246371,121.504999 31.246259,121.504801 31.246225,121.504563 31.246225,121.504402 31.24634,121.504402 31.24636)))",1,1,1505902058,1537235010,0,0,null,POINT(121.50494 31.246428),,,1163,0,-1,0,,1,1,2,0,121.5043096,31.24606227,121.50494,31.246428,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20776,31011502391,,世茂滨江花园,,,上海市,1,浦东新区,310115,陆家嘴,1000904,潍坊西路1弄潍坊西路2弄,POINT(121.520399 31.227414),"MULTIPOLYGON(((121.519233 31.226557,121.518892 31.227036,121.518371 31.229027,121.518155 31.229514,121.518012 31.229861,121.519009 31.230286,121.519458 31.229637,121.519593 31.229637,121.51988 31.229792,121.519979 31.229815,121.520752 31.230062,121.521677 31.228016,121.519359 31.226611,121.519233 31.226557)))",1,1,1505902058,1537235010,0,0,null,POINT(121.519779 31.228526),,,1199,1030,-1,0,,1,1,6,1,121.520399,31.227414,121.519779,31.228526,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
20868,31011502404,,房地大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,南泉北路201号,POINT(121.522607 31.24148912),"MULTIPOLYGON(((121.522037 31.241508,121.522302 31.240964,121.523007 31.241254,121.522742 31.241767,121.522037 31.241508)))",1,1,1505902058,1537235010,0,0,POINT(121.52258120374 31.241500693491),POINT(121.522543 31.241386),,,1163,0,-1,0,,1,1,2,0,121.522607,31.24148912,121.522543,31.241386,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21142,31011502443,,紫光大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,商城路341号,POINT(121.5174673 31.2352219),"MULTIPOLYGON(((121.517288 31.235345,121.517638 31.2355,121.517791 31.235145,121.517503 31.234982,121.517288 31.235314,121.517288 31.235345)))",1,1,1505902058,1537235011,0,0,POINT(121.51777744945 31.235101003982),POINT(121.517472 31.235239),商城路335-1号-临,仁恒·滨江园,1195,1026,-1,0,,1,1,2,1,121.5174673,31.2352219,121.517472,31.235239,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21377,31011502484,,浦城小区,,浦城路580弄小区(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,浦城路580弄,POINT(121.520704 31.230713),"MULTIPOLYGON(((121.520616 31.230692,121.52072 31.230742,121.520724 31.230711,121.522233 31.231282,121.522566 31.230665,121.522462 31.230502,121.520989 31.229962,121.520625 31.230645,121.520625 31.230645,121.520616 31.230692)))",1,1,1505902058,1537235011,0,0,POINT(121.5214954048 31.231325727423),POINT(121.521381 31.231082),浦城路580弄1-25号,浦城小区,1195,1026,-1,0,,1,1,2,1,121.520704,31.230713,121.521381,31.231082,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21526,31011502506,,财富金融广场,,财富广场(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路100号,POINT(121.5115903 31.23614093),"MULTIPOLYGON(((121.511132 31.235871,121.511653 31.235909,121.513773 31.233076,121.513432 31.232845,121.511851 31.234118,121.510746 31.235269,121.510539 31.235678,121.511132 31.235871)))",1,1,1505902058,1537235012,0,0,POINT(121.51238878508 31.234916890512),POINT(121.511907 31.234767),浦明路99弄16号楼,,1163,0,-1,0,,1,1,2,0,121.5115903,31.23614093,121.511907,31.234767,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21723,31011502532,,百富达公寓,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1650弄,POINT(121.5250634 31.22496662),"MULTIPOLYGON(((121.52465 31.224978,121.525369 31.225086,121.525405 31.224492,121.524902 31.224391,121.52465 31.224978)))",1,1,1505902058,1537235012,0,0,POINT(121.52456136912 31.224849613916),POINT(121.52504 31.224725),浦东南路1658,谢家宅小区,1195,1026,-1,0,,1,1,2,1,121.5250634,31.22496662,121.52504,31.224725,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21752,31011502537,,东南新村42号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东南新村42号,POINT(121.52217020022 31.232068778732),"MULTIPOLYGON(((121.522961 31.232115,121.523082 31.23198,121.523176 31.232057,121.5231 31.232169,121.522961 31.232115)))",1,0,1505902058,1519292632,1519292632,0,POINT(121.52217020022 31.232068778732),null,张杨路370弄-44号,东南新村,2,2,-1,0,,1,1,0,1,121.52217020022,31.232068778732,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21954,31011502570,,东南路51号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路51号,POINT(121.52519755267 31.222769290708),POINT(-1 -1),1,1,1505902058,1537235013,0,0,POINT(121.52519755267 31.222769290708),null,浦东南路1758号,东明新村小区,10,1026,-1,0,,9,1,2,1,121.52519755267,31.222769290708,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
21975,31011502575,,东泰大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东园三村331号东园三村335号,POINT(121.5211172 31.23627794),"MULTIPOLYGON(((121.520632 31.236397,121.521027 31.235533,121.521764 31.235764,121.521297 31.236691,121.520632 31.236413,121.520632 31.236397)))",1,1,1505902058,1537235013,0,0,POINT(121.52108828107 31.236398441533),POINT(121.521283 31.236004),浦东南路978号,东园三村小区,1195,0,-1,0,,1,1,2,1,121.5211172,31.23627794,121.521283,31.236004,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22139,31011502594,,华申大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1085号,POINT(121.5233293 31.23515173),"MULTIPOLYGON(((121.523329 31.235572,121.523204 31.235368,121.523114 31.235109,121.523172 31.234847,121.523433 31.234889,121.523603 31.235391,121.523329 31.235572)))",1,1,1505902058,1537235013,0,0,POINT(121.52338903731 31.235042615309),POINT(121.523384 31.235166),,,14,4,-1,0,,1,1,2,0,121.5233293,31.23515173,121.523384,31.235166,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22155,31011502596,,中融碧玉蓝天大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,银城中路8号,POINT(121.5139578 31.24712112),"MULTIPOLYGON(((121.513403 31.247638,121.514023 31.246716,121.514845 31.247206,121.514207 31.24812,121.513462 31.247677,121.513403 31.247638)))",1,0,1505902058,1527665171,1527665171,0,POINT(121.51403245061 31.247176840456),POINT(121.513865 31.247306),,,1026,0,-1,0,,1,1,2,0,121.5139578,31.24712112,121.513865,31.247306,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22197,31011502600,,岚桥国际大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,世纪大道1128号,POINT(121.5281194 31.23633893),"MULTIPOLYGON(((121.527639 31.236381,121.527666 31.236238,121.527944 31.235814,121.528353 31.235922,121.528133 31.236428,121.527639 31.236381)))",1,1,1505902058,1537235013,0,0,POINT(121.52817896578 31.236250312003),POINT(121.527936 31.236379),,,1167,4,-1,0,,1,1,2,0,121.5281194,31.23633893,121.527936,31.236379,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22275,31011502616,,仁恒滨江园,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦明路99弄,POINT(121.514066 31.236233),"MULTIPOLYGON(((121.511744 31.23609,121.512741 31.23643,121.514133 31.23663,121.514358 31.236684,121.516244 31.237178,121.516343 31.237248,121.516846 31.237348,121.517439 31.236453,121.517816 31.235781,121.516846 31.235318,121.516577 31.235148,121.516568 31.235071,121.516702 31.234654,121.514924 31.233635,121.514017 31.233172,121.513621 31.23352,121.511744 31.23609)))",1,1,1505902058,1537235013,0,0,POINT(121.51393621873 31.234736836611),POINT(121.515075 31.235413),,,1167,1030,-1,0,,1,1,6,1,121.514066,31.236233,121.515075,31.235413,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22283,31011502619,汇豪天下-菊园,汇豪天下,三期,,上海市,1,浦东新区,310115,陆家嘴,1000904,商城路108弄,POINT(121.516454 31.232879),"MULTIPOLYGON(((121.51640058015268 31.232418,121.51621 31.232345,121.514948 31.232827,121.515128 31.233333,121.515123 31.233599,121.515128 31.233595,121.516745 31.234549,121.516983 31.234607,121.517692 31.232986,121.517082 31.232727,121.51648980381898 31.232455503531252,121.516552 31.232476,121.51644568568796 31.232435277266436,121.516408 31.232418,121.51640058015268 31.232418)))",1,1,1505902058,1537235013,0,0,POINT(121.51757780734 31.233058866369),POINT(121.516334 31.233372),,,1199,1030,-1,0,,1,1,6,1,121.516454,31.232879,121.516334,31.233372,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22411,31011502642,,崂山路80弄,,崂山六村(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,崂山路80弄,POINT(121.522671 31.24377475),"MULTIPOLYGON(((121.522204 31.244516,121.522406 31.244585,121.522702 31.244095,121.523381 31.244354,121.523524 31.244014,121.522675 31.243709,121.522545 31.243771,121.522204 31.244516)))",1,0,1505902058,1530868781,1530868781,0,POINT(121.52267100554 31.24377474843),null,,,3,1026,-1,0,,1,1,2,1,121.522671,31.24377475,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22420,31011502646,,中国保险大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,陆家嘴东路166号,POINT(121.5162363 31.24205644),"MULTIPOLYGON(((121.515589 31.242446,121.51545 31.242238,121.515697 31.241462,121.515899 31.241497,121.516331 31.242064,121.516304 31.242191,121.51669 31.242392,121.516308 31.242894,121.515589 31.242446)))",1,1,1505902058,1537235014,0,0,POINT(121.51582124547 31.242221689554),POINT(121.515949 31.242055),,,1162,0,-1,0,,1,1,2,0,121.5162363,31.24205644,121.515949,31.242055,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22483,31011502656,,久阳滨江公寓,,,上海市,1,浦东新区,310115,陆家嘴,1000904,潍坊西路108弄1号,POINT(121.523797 31.228404),"MULTIPOLYGON(((121.523118 31.22858,121.52328 31.228132,121.523559 31.228001,121.524475 31.228379,121.524313 31.228842,121.523118 31.22858)))",1,1,1505902058,1537235014,0,0,POINT(121.52332770819 31.22806133535),POINT(121.523767 31.228501),,,1199,1030,-1,0,,1,1,6,1,121.523797,31.228404,121.523767,31.228501,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22591,31011502675,,荣成路41弄,,荣成路41弄小区(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,荣成路41弄,POINT(121.524292 31.247303),"MULTIPOLYGON(((121.523991 31.247253,121.524054 31.247064,121.525172 31.247287,121.525132 31.247442,121.523991 31.247253)))",1,1,1505902058,1537235014,0,0,POINT(121.52437383347 31.247285589893),POINT(121.524708 31.247312),,,1163,1026,-1,0,,1,1,2,1,121.524292,31.247303,121.524708,31.247312,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22616,31011502680,,金鼎公寓,,"金鼎公寓(浦东)(链家),金顶公寓(搜房)",上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1038弄,POINT(121.521457 31.23428546),"MULTIPOLYGON(((121.520716 31.234424,121.520855 31.234177,121.521506 31.234412,121.521354 31.234659,121.520716 31.234424)))",1,1,1505902058,1537235014,0,0,POINT(121.52122681595 31.23455225101),POINT(121.52083 31.234355),,,1195,0,-1,0,,1,1,2,1,121.521457,31.23428546,121.52083,31.234355,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22812,31011502715,,上海信息大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,世纪大道211号,POINT(121.517268 31.24131553),"MULTIPOLYGON(((121.516711 31.241161,121.517025 31.241539,121.517277 31.241643,121.517915 31.241254,121.517744 31.240887,121.516729 31.241165,121.516711 31.241161)))",1,1,1505902058,1537235014,0,0,POINT(121.51721604534 31.24124212477),POINT(121.517403 31.241225),,,1163,0,-1,0,,1,1,2,0,121.517268,31.24131553,121.517403,31.241225,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22920,31011502725,,崂山三村,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山三村,POINT(121.5249362 31.24122816),POINT(-1 -1),1,1,1505902058,1537235015,0,0,POINT(121.52481427266 31.242481044176),POINT(121.525203 31.240773),,,1163,1026,-1,0,,10,1,2,1,121.5249362,31.24122816,121.525203,31.240773,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
22936,31011502729,,新梅万豪行政公寓,,,上海市,1,浦东新区,310115,陆家嘴,1000904,商城路506号,POINT(121.5227853 31.23564475),"MULTIPOLYGON(((121.522718 31.235691,121.522776 31.235626,121.52283 31.235711,121.522718 31.235691)))",1,1,1505902058,1537235015,0,0,POINT(121.52263187895 31.235751624998),null,,,10,0,-1,0,,1,1,2,0,121.5227853,31.23564475,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23373,31011502793,,众鑫大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1862弄20号,POINT(121.5242106 31.22134682),"MULTIPOLYGON(((121.523775 31.221779,121.524282 31.221868,121.524422 31.22159,121.524431 31.221161,121.523968 31.221181,121.523775 31.221779)))",1,1,1505902058,1537235016,0,0,POINT(121.52396177714 31.221699961782),POINT(121.524132 31.221544),浦东南路1882弄20号,众鑫大厦,1195,1154,-1,0,,1,1,2,1,121.5242106,31.22134682,121.524132,31.221544,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23482,31011502812,,东方路248号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东方路284号,POINT(121.527647 31.242717),"MULTIPOLYGON(((121.527649 31.242755,121.527595 31.242698,121.52764 31.242701,121.527667 31.24274,121.527649 31.242755)))",1,0,1505902058,1520233062,1520233062,0,POINT(121.52722334838 31.243410821145),null,东方路284号,崂山二村,2,2,-1,0,,1,1,2,1,121.527647,31.242717,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23562,31011502821,,南泉北路160号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,南泉北路160号,POINT(121.52229 31.242945),"MULTIPOLYGON(((121.522288 31.242968,121.522243 31.242949,121.522346 31.242926,121.522333 31.242949,121.522288 31.242968)))",1,0,1505902058,1520234599,1520234599,0,POINT(121.52233161764 31.242967041742),null,南泉北路160-3,崂山五村,2,2,-1,0,,1,1,2,1,121.52229,31.242945,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23566,31011502822,,崂山西路528号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,崂山西路528号,POINT(121.524639 31.235392),"MULTIPOLYGON(((121.524641 31.23543,121.52461 31.235392,121.524682 31.235388,121.524668 31.235411,121.524641 31.23543)))",1,0,1505902058,1518427980,1518427980,0,POINT(121.48966196111 31.240657045917),null,南泉北路532号,,2,0,-1,0,,1,1,0,1,121.524639,31.235392,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23619,31011502832,,浦江茗园,,,上海市,1,浦东新区,310115,陆家嘴,1000904,昌邑路55弄,POINT(121.51976 31.246646),"MULTIPOLYGON(((121.521177 31.246566,121.520404 31.247546,121.51832 31.246689,121.518895 31.245686,121.521177 31.246566)))",1,1,1505902058,1537235016,0,0,POINT(121.520406672 31.24638089994),POINT(121.520419 31.246381),昌邑路43号,浦江茗园,1199,1026,-1,0,,1,1,2,1,121.51976,31.246646,121.520419,31.246381,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23631,31011502834,,乳山一村,,南泉北路301弄小区(搜房),上海市,1,浦东新区,310115,陆家嘴,1000904,崂山西路301弄,POINT(121.523109 31.24054),"MULTIPOLYGON(((121.521078 31.240523,121.523145 31.241233,121.523585 31.239389,121.522588 31.239111,121.520854 31.239674,121.520854 31.239674,121.520854 31.23969,121.521078 31.240523)))",1,1,1505902058,1537235016,0,0,POINT(121.52978797795 36.976575050291),POINT(121.523119 31.240503),南泉北路301号,,1163,1026,-1,0,,1,1,2,1,121.523109,31.24054,121.523119,31.240503,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23694,31011502843,,东昌大楼,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东昌路600号,POINT(121.520136 31.23861),"MULTIPOLYGON(((121.519488 31.238452,121.519807 31.237931,121.52049 31.238247,121.52022 31.238699,121.519493 31.238455,121.519488 31.238452)))",1,1,1505902058,1537235016,0,0,POINT(121.52013027507 31.238588088046),POINT(121.52014 31.238588),东昌路600号,东园一村,1195,1026,-1,0,,1,1,2,1,121.520136,31.23861,121.52014,31.238588,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
23777,31011502855,,潍坊西路714号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,潍坊西路714号,POINT(121.524011 31.229056),POINT(-1 -1),1,0,1505902058,1518429231,1518429231,0,POINT(121.52435443007 31.22893563261),null,浦东南路1418号427室,,2,0,-1,0,,8,1,0,1,121.524011,31.229056,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24016,31011502888,,中融恒瑞国际大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,张杨路560号,POINT(121.5246969 31.23399515),"MULTIPOLYGON(((121.525077 31.233503,121.526271 31.233947,121.526438 31.233503,121.525193 31.233016,121.524973 31.233352,121.525032 31.233468,121.525077 31.233503)))",1,1,1505902058,1537235017,0,0,POINT(121.5253013375 31.233331949011),POINT(121.525825 31.233554),,,1198,4,-1,0,,1,1,2,0,121.5246969,31.23399515,121.525825,31.233554,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24160,31011502911,,花旗集团大厦,,,上海市,1,浦东新区,310115,陆家嘴,1000904,花园石桥路33号,POINT(121.5070947 31.2393905),"MULTIPOLYGON(((121.507485 31.240382,121.506946 31.240074,121.506749 31.240012,121.506228 31.239703,121.506897 31.239008,121.507593 31.239537,121.507962 31.239873,121.507485 31.240382)))",1,1,1505902058,1537235017,0,0,POINT(121.50740254722 31.239740542099),POINT(121.507104 31.239685),,,1167,4,-1,0,,1,1,2,0,121.5070947,31.2393905,121.507104,31.239685,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24230,31011502923,,汤臣一品,,,上海市,1,浦东新区,310115,陆家嘴,1000904,花园石桥路28弄,POINT(121.507923 31.238571),"MULTIPOLYGON(((121.508197 31.239601,121.507146 31.238864,121.508781 31.237475,121.509535 31.238061,121.508197 31.239601)))",1,1,1505902058,1537235017,0,0,POINT(121.5079925381 31.238931219973),POINT(121.508365 31.238519),,,5295,1030,-1,0,,1,1,6,1,121.507923,31.238571,121.508365,31.238519,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24247,31011502924,,东宁路348号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,东宁路348号,POINT(121.516957 31.239017),"MULTIPOLYGON(((121.516238 31.239086,121.516413 31.238785,121.516768 31.238897,121.5168 31.238785,121.517083 31.238862,121.517006 31.239075,121.516921 31.239052,121.516791 31.239245,121.516238 31.239086)))",1,1,1505902058,1537235017,0,0,POINT(121.51636859021 31.238966511248),null,,,10,0,-1,0,,1,1,2,0,121.516957,31.239017,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24274,31011502931,,浦东大道112弄,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东大道112弄,POINT(121.519702 31.244683),"MULTIPOLYGON(((121.519581 31.244694,121.519801 31.244571,121.519769 31.24471,121.519581 31.244694)))",1,0,1505902058,1524217752,1524217752,0,POINT(121.51963382473 31.244766666544),null,,,1034,2,-1,0,,1,1,2,1,121.519702,31.244683,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
24715,31011502991,,滨江兰庭,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦城路786弄,POINT(121.522806 31.226178),"MULTIPOLYGON(((121.522316 31.226647,121.522559 31.226705,121.522977 31.226632,121.523331 31.226018,121.523287 31.225678,121.522635 31.225462,121.522635 31.225462,121.522316 31.226647)))",1,1,1505902058,1537235018,0,0,POINT(121.52262594834 31.226003993345),POINT(121.522828 31.226116),,,5295,1030,-1,0,,1,1,6,1,121.522806,31.226178,121.522828,31.226116,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
25072,31011503046,,西霞路27号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,栖霞路27号,POINT(121.520748 31.241185),"MULTIPOLYGON(((121.520703 31.241208,121.520761 31.2411,121.520802 31.241223,121.520703 31.241208)))",1,1,1505902058,1537235019,0,0,POINT(121.5207369996 31.241199867842),null,栖霞路27-1,招远小区,10,1026,-1,0,,1,1,2,1,121.520748,31.241185,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
25483,31011503112,,即墨路99号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,即墨路99号,POINT(121.51947032505 31.245009534821),POINT(-1 -1),1,0,1505902058,1520232994,1520232994,0,POINT(121.51947032505 31.245009534821),null,即墨路95号,上船大楼,2,2,-1,0,,5,1,2,1,121.51947032505,31.245009534821,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
25581,31011503125,,天后宫,,,上海市,1,浦东新区,310115,陆家嘴,1000904,浦东南路1200弄,POINT(121.5222367 31.23310608),"MULTIPOLYGON(((121.5223 31.232535,121.522883 31.232755,121.523063 31.232307,121.522371 31.232048,121.522313 31.232126,121.522344 31.232176,121.522439 31.232211,121.522398 31.232322,121.522358 31.232319,121.522291 31.232531,121.5223 31.232535)))",1,0,1505902058,1520236461,1520236461,0,POINT(121.51233375489 31.249654505606),POINT(121.581869 31.362673),浦东南路1138号,,3,2,-1,0,,1,1,2,1,121.5222367,31.23310608,121.581869,31.362673,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
25771,31011503158,,荣城花苑,,,上海市,1,浦东新区,310115,陆家嘴,1000904,荣成路9弄,POINT(121.523856 31.24752),"MULTIPOLYGON(((121.523858 31.247456,121.524981 31.247583,121.524572 31.248672,121.523553 31.248529,121.523705 31.247514,121.523849 31.247452,121.523858 31.247456)))",1,1,1505902058,1537235021,0,0,POINT(121.52401272543 31.248171004114),POINT(121.5242 31.24804),荣成路9弄-1-～8号,荣城花苑,1199,1030,-1,0,,1,1,6,1,121.523856,31.24752,121.5242,31.24804,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
25800,31011503164,,乳山路82号,,,上海市,1,浦东新区,310115,陆家嘴,1000904,乳山路82号,POINT(121.5246677 31.23966788),"MULTIPOLYGON(((121.524614 31.239691,121.524695 31.239618,121.524704 31.239737,121.524614 31.239691)))",1,0,1505902058,1520239971,1520239971,0,POINT(121.52458933696 31.239665954126),null,乳山路82号,乳山二村,2,2,-1,0,,1,1,2,1,121.5246677,31.23966788,null,null,2018-11-07 00:57:51,dw_etl,2018-11-07 00:57:51,dw_etl
